sha256,family,date,label,vt,vt_scan_date,vt_year
771894BC985A92B2A8BC0445ADB0B058DA6AF1F1C096288903E5267F93D8DED6, benign, 2015-06-25 10:33:38,0.0,0.0,2016-02-08 13:17:51,2016
83DEAA762D624F1B803A69E0381D6F9C1E0E5DAB7110359244FE52E2964AF9DE, benign, 2015-03-31 22:50:28,0.0,0.0,2016-02-08 13:24:07,2016
046E568E77B0D8C7222736123F0DAB1A5708C5A474EF4C77E2EC29DD42A181EA, benign, 2015-11-01 15:19:36,0.0,0.0,2016-02-08 13:28:45,2016
BF764015C525312CCBF2C4B70629E7A72843A76AD4901A1A2D0E14A61E2D35EE, benign, 2014-11-23 20:41:16,0.0,0.0,2016-02-08 13:34:42,2016
0649E5ACD5B06AD96A188694C4D948E42B223A368CE846305CF6A15C43FD86F1, benign, 2015-09-22 09:42:16,0.0,0.0,2016-02-08 13:34:57,2016
EE6B771E208CEC905AB5C0374D175A18F8499F0EF8625B20A2B78C85584C1F07, benign, 2015-03-02 17:31:18,0.0,0.0,2016-02-08 13:37:21,2016
B2502F474138F0DECAF9AC77A257AC3461318579C76E917041F0C8DCB5B9BEAC, benign, 2015-09-16 16:42:46,0.0,0.0,2016-02-08 13:40:22,2016
E2595300762EBFA7A649BB9E2050DC6A30665ED5135374404132E99DEDA52B54, benign, 2014-08-19 11:47:10,0.0,0.0,2016-02-08 13:42:36,2016
061DAD65759524A2E378C591D2A698A89A004E6394C0F4B99BF7790A4A6EBF0E, benign, 2014-07-02 13:00:58,0.0,0.0,2016-02-08 13:50:19,2016
BE33711998BD8615A633EFF988A3178F77DCAD930737D7ED9DA03A1D82816EBC, benign, 2014-10-15 10:43:02,0.0,0.0,2016-02-08 14:05:06,2016
00A2202DB5E8F0AA50E65C518EDEDEF821A191E258B838AB85D3DE41694E81A3, benign, 2014-10-20 11:22:22,0.0,0.0,2016-02-08 14:14:44,2016
00AB51490892497ED8F8AAA8F7E5BE3052445DE6561183E701ACE1C87CD252D9, benign, 2015-09-03 11:39:50,0.0,0.0,2016-02-08 14:17:57,2016
EDC23EC5E8DEE8D156B498BBE029DD0472D00DBE7696715DE227F11D37EA4758, benign, 2014-08-17 12:37:08,0.0,0.0,2016-02-08 14:23:44,2016
F14E3BEC37BCF74C2B2A32C34E152595DC3615CAA125B4C0180E368EE0473347, benign, 2015-03-24 14:23:22,0.0,0.0,2016-02-08 14:25:32,2016
E13B4512AB4F3CB156C0AF361DDC2A5C9A44E1CAF02A77F3731CB5A2F773F235, benign, 2015-05-09 17:56:52,0.0,0.0,2016-02-08 14:27:18,2016
07BB0DAB9A3C9D3BE31153686835DF34DDE08225F7C022C0BBDE7468E52CD52D, benign, 2015-06-30 15:17:42,0.0,0.0,2016-02-08 14:52:19,2016
6CA66B1E2606668973DCE72C24182CE463F4C71EB3767535FD1FB694ABD7DE82, gxafs, 2015-05-21 14:28:04,1.0,22.0,2016-02-08 14:58:28,2016
9C10992B604D5F5807AC5E309A5A01121EEE4F3F78488840E59B55EB15798545, benign, 2015-12-19 17:38:10,0.0,0.0,2016-02-08 14:59:55,2016
F12160E08507ED48A224534513ED079CF121B993580FDFE71A59FEFAF20CB09D, airpush, 2015-05-12 03:42:54,1.0,17.0,2016-02-08 15:16:52,2016
015761C88E290E71FFF098794015E5318452B6CB67C9F2D56A538792EF68841E, benign, 2014-09-29 11:04:40,0.0,0.0,2016-02-08 15:17:36,2016
07FEB97EC21843D836C5318F5D48F3FE082472C2F2BD14770304E8D33DA0D7F3, benign, 2015-05-31 19:47:18,0.0,0.0,2016-02-08 15:19:55,2016
00E975791E7BFBA6DCFAC44121F09BB9F118C1ABDCAC52B8DC815F7B93D16FEB, benign, 2015-12-24 19:20:42,0.0,0.0,2016-02-08 15:22:33,2016
84C8D7AAB8CA2E2E8DF0FF49F679F4A029278E4BA84F67EBC3C7D04E95CB50F1, benign, 2014-10-16 22:24:06,0.0,0.0,2016-02-08 15:26:39,2016
EE00DBD17574E1215F0D915AA93D3B06D8FD346566E76764F2083B656475E1C1, benign, 2015-08-24 17:11:08,0.0,0.0,2016-02-08 15:40:17,2016
051B4B1DFAC973E290A2F6FEA339091473C34D345897870ED442B5DFE717F079, benign, 2014-05-23 11:07:14,0.0,0.0,2016-02-08 15:41:33,2016
040ACE6C228D0B88EFDB58491015A720AF30A6B2F2DA5B97493EDFA44F5DA5FD, benign, 2014-10-28 17:35:02,0.0,0.0,2016-02-08 15:47:22,2016
123214A4C0BE3B5C13464A63726043D331A059F509B66885097E183C34BA8798, benign, 2014-09-14 01:21:46,0.0,0.0,2016-02-08 15:48:18,2016
CA2E5E1B3C9B8166BBDD8E8456577CDD4555C17D557DF8409F23C8ECFEE4E4E1, benign, 2014-08-31 10:41:10,0.0,0.0,2016-02-08 16:00:48,2016
A5F4862E450E61FF50846662900F03C11F91ACE33BCE913959583870BE5B2609, benign, 2016-01-08 22:43:54,0.0,0.0,2016-02-08 16:08:02,2016
035B512FFCEF2A5941AE8365C9A87604401C02706F75AB5EEAE90FAA3DD85C59, benign, 2015-01-19 13:54:28,0.0,0.0,2016-02-08 16:22:21,2016
0B7234C89ED76AB7CF75D63612D5BC4B90D8F54F68DB5F9C380C131D53FB5CD0, benign, 2015-05-28 16:50:52,0.0,0.0,2016-02-08 16:39:13,2016
BC8E168774D917D0E145973239AFCC93D870CB71330832D62C125A3CE5D02265, benign, 2014-10-25 23:02:02,0.0,0.0,2016-02-08 16:48:43,2016
01E6308E50B23561C20F124BB94B9CC93C31C87C3CE6C6D82EAE8F3F756F8F90, benign, 2014-09-09 16:07:36,0.0,0.0,2016-02-08 16:54:18,2016
DF132D7360E1C15084662AD8A44138A93C150925329BE31A92F70F414A22A763, benign, 2014-10-30 19:12:22,0.0,0.0,2016-02-08 16:56:44,2016
1033FEFAAFA481F93B7A8511CF14959CF61F0CBEBE7D0E3BB1059D1D52AA8D1A, benign, 2014-10-25 19:41:32,0.0,0.0,2016-02-08 17:08:22,2016
EFBF636A212951BBF5F688EEB2E35B6E2C076D2C8EE1065BB9EBDE6E73D3D919, benign, 2014-08-28 16:08:06,0.0,0.0,2016-02-08 17:12:22,2016
78A5A5AA9AF9938DDEFBAAC8ECAC1C6B2F575E455935D254A75E0C221A3E2CA0, kirko, 2014-10-25 17:30:50,1.0,11.0,2016-02-08 17:13:38,2016
7EB00384B281BD32F038D924D79BD93274B3972C5748FD388E7C7E7E401A7018, kuguo, 2015-07-28 11:39:16,1.0,7.0,2016-02-08 17:14:03,2016
01AAAC84940A44E8CD8C3EF130E3E84E145C8AD68D5E4C3459B91FD635189FD4, benign, 2014-10-10 07:42:08,0.0,0.0,2016-02-08 17:14:30,2016
C8510ABB08A37A45E91C65DB3F3FFBB3E57E2FD2C7000E20F12D030297D3B916, benign, 2014-06-13 12:59:22,0.0,0.0,2016-02-08 17:15:07,2016
06FCA348117EB164A077AC9E2F9BD8AD5431145A7E5E214E8874DAE9A155B502, benign, 2015-09-27 09:32:56,0.0,0.0,2016-02-08 17:15:32,2016
01D4CCB9FE46723F312E27279AFD473C685AA00746F4D2106B4A2F13C915AC66, benign, 2015-11-02 17:09:42,0.0,0.0,2016-02-08 17:18:50,2016
06B42C507F75964B61C8FFAA7616466520D2ACCDF7355CE8A510ECF33674D096, benign, 2015-05-31 19:43:28,0.0,0.0,2016-02-08 17:24:42,2016
85D4AA560C75938897BAEE64D698A459E6C3B52B21182A84E8D4C5AC0E34436E, benign, 2014-04-11 14:47:14,0.0,0.0,2016-02-08 17:29:07,2016
011FF11ABA8799E7FB2D8FE94827C7E143BA17430928EBBB93187DAD46E2F4AC, benign, 2015-11-28 00:34:48,0.0,0.0,2016-02-08 17:49:32,2016
007DE866EC0CC4AE7F03DB81D764A1572440C544F72B9ACDCFB4688817B5D3D3, benign, 2015-05-16 15:27:02,0.0,0.0,2016-02-08 18:05:36,2016
14F7611F698EAFAFE0339C93AFB47BC3F38F51408E4374DA9107CFBB66D2F79D, benign, 2015-09-06 15:07:26,0.0,0.0,2016-02-08 18:18:17,2016
78A7EE706D13B72E73936ADE1FA5ABEF124A1CAED1AFAC7C9F6CE057AE3A07A0, benign, 2014-08-14 01:20:18,0.0,0.0,2016-02-08 18:20:26,2016
827BCB8098601BF34024B8139A9289B017FB42925451A63F0FE021B5B8695EF7, benign, 2014-07-29 13:43:40,0.0,0.0,2016-02-08 18:30:56,2016
018F1858A9A46B86DA8436B73AC2E3B47899F7C44A618215A8662245281A2400, benign, 2014-06-07 01:24:02,0.0,0.0,2016-02-08 18:33:36,2016
B3EA20BBF2D5476A224EEC5A22E8B51F1A5F82C14520A482E6420CBA2B103794, benign, 2014-10-19 13:27:38,0.0,0.0,2016-02-08 18:33:42,2016
01BAD969A3F949BEAD53D9E4B8CDC89CC10360F96A2444F18EE4E822FAFAC0EB, benign, 2014-11-26 13:00:24,0.0,0.0,2016-02-08 18:39:06,2016
42E1B8A5708429E6329B266D25B2F2B1C2BEE28A1F82E0C62C4EB34C957AFF02, benign, 2015-08-31 14:20:40,0.0,0.0,2016-02-08 18:46:15,2016
7E7277A7EEFB74A2C292922BE92F9DFFCC4CCA7BE46ED91A07F841BD4AA78A5F, benign, 2014-10-28 04:40:10,0.0,0.0,2016-02-08 18:46:39,2016
FBF1E4CC45D5D7B5E7A324353083381A9642C47383AD1769C802BAD79F8777AA, benign, 2014-10-14 15:09:52,0.0,0.0,2016-02-08 18:53:59,2016
BD7785CC34BDBEEE40C525253A663CECC8D0FE74689ABAB719DBD4BC59235468, benign, 2015-08-17 15:20:56,0.0,0.0,2016-02-08 18:55:26,2016
3662FB5F2A4D4A55919939D4057D6D9327C5C61DC5CB778ABA61B0F29B61E18A, benign, 2014-10-28 03:55:06,0.0,0.0,2016-02-08 18:59:47,2016
0060563EB387BEC027B102EAC7171515F9D65DD0AFCF4977B6B7AED475D82E14, benign, 2014-09-20 04:08:50,0.0,0.0,2016-02-08 19:21:15,2016
21F9CBF7800534DD1904272F2D9D6D9F7D483186636E34CAF0F9091F67871365, benign, 2015-04-08 23:27:50,0.0,0.0,2016-02-08 19:27:20,2016
068403F4FB9AF19AD5B9BCB8A91316F412727B1C22CAEB9BF33781EBBCCDCDBC, benign, 2014-08-10 14:26:58,0.0,0.0,2016-02-08 19:39:18,2016
A2195D402690510FED917CA0FC62FE3E5E364B7A3BA0DF2B223521F25C7AF22E, benign, 2015-11-11 21:45:48,0.0,0.0,2016-02-08 19:47:18,2016
5EA9AF71DA9EDFEB67436311F29F7A9E777AD72A0C08AA51B1F53295EFADD2B7, benign, 2015-10-25 00:58:54,0.0,0.0,2016-02-08 19:57:49,2016
05F47166FA5397A9388DBA722C21E4AC7233B9480773753DA0F90D9554559C84, benign, 2014-09-24 15:44:48,0.0,0.0,2016-02-08 20:02:55,2016
F42F33AF7ECE026B2109DEA519107869D8D1861648D0613DDABDFA0F9C8E7F2C, dowgin, 2015-08-25 21:53:24,1.0,16.0,2016-02-08 20:13:27,2016
14B5CD92E8E13F3326CDEA6A0F958199BEA4DEC03D7CB580543C33C2FDBC371E, dowgin, 2015-07-19 19:29:40,1.0,14.0,2016-02-08 20:13:48,2016
AD1B7A5701424E20E216FBF123847EC9EBB62ECFB7FD8A8F03D4304874C488AE, benign, 2015-08-27 19:21:10,0.0,0.0,2016-02-08 20:16:47,2016
07485FCDF6AB16263C2F583557545F108B5AF9163B75DF8ECD8132A1BC985A56, benign, 2016-01-30 10:24:32,0.0,0.0,2016-02-08 20:18:28,2016
3AC1D3105C54484872D9428FFB48AEC7A5B2291744C84934BE65630DD0FA9627, dowgin, 2015-01-06 23:12:22,1.0,12.0,2016-02-08 20:49:26,2016
0230BEF3728D8CCBC8573C8B7E24345DA842637CD739AA115B07B55D3A48A7D9, benign, 2015-04-30 03:03:34,0.0,0.0,2016-02-08 21:10:12,2016
01A9A4720E4933A465760543CB525CB84FA8D3197F6BDA3411E01B36E38B32B6, benign, 2016-01-05 11:26:44,0.0,0.0,2016-02-08 21:15:38,2016
84A8A1A764EED648F3B62598B79AA5E4D61709ABEAE215E202A53AE7C4A90AB3, benign, 2014-09-04 04:26:24,0.0,0.0,2016-02-08 21:26:40,2016
90A2AF7EE548BDF3F56AFD7A28D0B3F5A65D5448B2F792AC18BBC173EEF67794, benign, 2015-01-26 05:30:56,0.0,0.0,2016-02-08 21:30:48,2016
0E4B5479AF50EFC72F431684D8D64237661419E4BFFCB722130408188454BFE2, benign, 2014-10-14 16:50:42,0.0,0.0,2016-02-08 21:33:21,2016
040BCA455F6B6D6B18DE65CBF9D9054497852E854C586297142DE48D857ED82E, benign, 2015-03-02 19:13:34,0.0,0.0,2016-02-08 21:34:22,2016
07C2C340D78E77BC9C30B8A97E2A5B906AB5371A65444BA17921CC30B3325F49, benign, 2015-06-18 22:27:14,0.0,0.0,2016-02-08 21:38:54,2016
04EAD10291A92875B8333F92F65A08CD5ED578C0BC255BD845D845BD82B025BC, benign, 2015-06-27 16:32:32,0.0,0.0,2016-02-08 21:45:30,2016
03ABC357E44ABC9B5B348C563F8725744DB134188A069C2A4AB99923D176E0A1, benign, 2014-08-22 13:03:36,0.0,0.0,2016-02-08 22:03:53,2016
A744A406D85B27071C209C1FF95A892B8D176E5F78F0003C5948F2BC72CA5DF6, benign, 2014-10-17 00:14:38,0.0,0.0,2016-02-08 22:08:43,2016
F4D86A94C818C6E2D80D2A1AFFF2319EDEE9D98D553612804E859ED1A2DF8F47, benign, 2014-06-14 17:55:16,0.0,0.0,2016-02-08 22:26:17,2016
06D4AC52875FECC954FE29D6817E3E62FD0E3DEE45F0EC9A36B7CA1C6DC7C386, benign, 2015-01-30 13:06:48,0.0,0.0,2016-02-08 22:43:05,2016
05A79A6D7F7BC7CE63BBD0C59EB1B5224E510E67D363D4B52AA97BFF616DA7A0, benign, 2015-06-18 16:58:48,0.0,0.0,2016-02-08 22:44:40,2016
0220E6CDE5341FBF1AA3CC7F4CADB9E45E7A1AA62E99EEB9FDA4D7761193B746, benign, 2014-12-11 13:46:00,0.0,0.0,2016-02-08 22:45:08,2016
01E6B4DD0E05A71EABBEC8FA09B21C43DA31E7AB0BE9A1B0D5454A2ED4D2AD75, benign, 2015-10-05 17:49:40,0.0,0.0,2016-02-08 22:45:10,2016
3EB534B66EE4092C2E2685D948658F30F4A6C6EAC9B974C733B8E468464199C9, benign, 2015-10-10 18:19:38,0.0,0.0,2016-02-08 22:45:52,2016
02CBA8672C204C17424D6A914898E0836A32E54A16404E09E9340D47922C46E2, benign, 2014-08-13 11:08:24,0.0,0.0,2016-02-08 22:57:57,2016
EB247AA3392E54B8983650757BA55943112A6DD2F813B65C180E7716C2EDBE1D, benign, 2015-10-20 19:24:52,0.0,0.0,2016-02-08 23:02:39,2016
DC7D91AEEF11FEA28F3AF52BBD671955632FBF2572334FC794E0EF95BBA15003, benign, 2015-02-16 16:49:04,0.0,0.0,2016-02-08 23:26:53,2016
76E88EF8EBE1C12BE231E1F2275CAFBA470426E1AD76A8BCA67D3177CA2D0D90, benign, 2015-07-13 15:31:16,0.0,0.0,2016-02-08 23:40:06,2016
CE4E6F66B2EC64C5488D78A75D5FC528C99338B108984D998A988508D52B4B56, kuguo, 2015-10-08 10:28:40,1.0,15.0,2016-02-08 23:51:09,2016
039777DECBD86D851602DD053AEF24CCC0C2EB65EA0A5821D23E3EE038142F2C, benign, 2016-01-28 10:23:40,0.0,0.0,2016-02-08 23:52:09,2016
02B66C43F882D98467F6567A6046CE6048DDD781DACB3304615B080D1716C22F, benign, 2014-10-21 17:16:24,0.0,0.0,2016-02-08 23:54:47,2016
94FC23813B82BAB5763D570CE2E5FC86246A8E61913F5F07D8DA148219841FFC, benign, 2015-06-04 08:26:32,0.0,0.0,2016-02-09 00:03:58,2016
493DF6A7A886D9C233E499B016297032E3F6B265D42E45281B58151F9CDCB687, benign, 2015-11-11 17:47:16,0.0,0.0,2016-02-09 00:07:46,2016
B60915DD026EF722FC9D960726E70C84CE0298745631888FB2EBB73BA7C17BEF, benign, 2015-12-02 18:22:24,0.0,0.0,2016-02-09 00:20:56,2016
00B3658CC7C1F032CBCA05FA948080846C4F936131354B334F2F4111EFCB3A57, benign, 2014-10-19 16:47:26,0.0,0.0,2016-02-09 00:32:46,2016
F7725C5F693D3E7FB1E8832ED34659FB4D1D552B74AC94898F2B4EAD6A8A7E0C, benign, 2015-02-10 10:59:12,0.0,0.0,2016-02-09 00:36:26,2016
2DB8121F09E52F0ECF3F5C5EB894B6F9037620E088816D0CE460BC4B399D1324, benign, 2015-06-03 11:34:32,0.0,0.0,2016-02-09 00:59:37,2016
015EA655EB24DB0C2673D70AE99B98A3C716AF44D4F433AF9746543A798903CF, benign, 2014-08-25 18:15:06,0.0,0.0,2016-02-09 02:09:34,2016
DEEADD5DA241912A8A73D8B7711FCAE78AA7DF7B0E1242FCE21817E7D391C48B, benign, 2015-02-01 22:31:56,0.0,0.0,2016-02-09 02:19:13,2016
D69C4F86E4D43CE2B7282E9A1B97928DB2382C11F2B0475E2E798293E8593098, benign, 2014-10-30 23:13:18,0.0,0.0,2016-02-09 02:26:39,2016
04B3F700F9F465C933EAC73074435FB49E5796C63D8BC9F716C59B50952BB539, benign, 2015-11-23 16:30:42,0.0,0.0,2016-02-09 02:35:31,2016
01E41591B88B211683AE4CF4730DA299D140A29ACAF4150FB63B784EEDC33656, benign, 2014-10-23 22:45:18,0.0,0.0,2016-02-09 02:48:30,2016
2FC1A09E87BFC57623B60B3CEF12A5B0244EEFFB71524F570B9195F5FA3EE50F, benign, 2014-11-06 18:20:30,0.0,0.0,2016-02-09 03:06:42,2016
03879DCCA2AFB690A7BC41AE301527554B2025DB2E247A0B3E01120167BAE78E, benign, 2015-11-04 12:04:10,0.0,0.0,2016-02-09 03:17:03,2016
BDFFD7DA876FB3D875D83F9447A8ACBAF72157047D52452DBBC4A5C72F6C56E7, benign, 2015-09-07 21:55:54,0.0,0.0,2016-02-09 03:29:04,2016
1EE790156B1D6637D63AE6D7A1D98DB04302FEB9A3A2C2FEFAAE01DB50315D22, benign, 2015-01-21 21:19:20,0.0,0.0,2016-02-09 03:54:56,2016
06EF89E048926BBAA86B426383B711D0E9E65FFAE78590A55987D5112DC5BB6D, benign, 2015-10-16 11:57:04,0.0,0.0,2016-02-09 03:56:25,2016
5A1CC1CC515DFE97331E829B28D9BFC42AA30D6604884EC95E793ECA0C9C5EE4, benign, 2014-10-15 23:25:56,0.0,0.0,2016-02-09 04:01:31,2016
0667191F02C5CD62130604CEE4C42670C1E41FF7204C065B85CF4229A7C349A9, benign, 2015-10-02 22:12:24,0.0,0.0,2016-02-09 04:06:34,2016
D36864B95D69168D6B720F7085811B7C13C8E4615D5B2D25084C54440AFBDD7A, mecor, 2015-05-26 14:13:54,1.0,27.0,2016-02-09 04:11:39,2016
4D4D98FEDC123D848D980591D88FBEEB3A2826C689D511AB50E4F73F5A91F984, artemis, 2015-02-06 10:34:14,1.0,26.0,2016-02-09 04:12:42,2016
05DD8B8CFBB7040F6ADC1FF1D8EAC3F29770BA2C02079739E03C45C7411D99B9, benign, 2014-10-17 22:57:24,0.0,0.0,2016-02-09 04:12:57,2016
02CD256D112ABE260CCC559F8B816B48A86D7C60FF057ADA9647914ACB5D525F, benign, 2014-12-05 14:46:24,0.0,0.0,2016-02-09 04:26:53,2016
01084E2C0027411CA1A460F5A28659BFBB95CE84BB9D1740C868C453079082D4, benign, 2016-01-30 19:05:40,0.0,0.0,2016-02-09 05:05:33,2016
E10DDEB66C7A938C98E9F70A5BFBE52B5BEA0E5641823EF9D5DCDF95C80F847E, benign, 2015-03-18 07:26:18,0.0,0.0,2016-02-09 05:27:31,2016
000CFC559603FDE18E8DE0F9B763006F8A843502C70F0D214B1C45DB912A42EF, benign, 2016-02-02 13:09:20,0.0,0.0,2016-02-09 05:29:44,2016
17FC7CA6365361496393CA62F67AC4E768A29D55BA09E422BE1580FA46B6BFB6, benign, 2015-03-30 19:52:08,0.0,0.0,2016-02-09 05:45:36,2016
0010AD8D8D19090CA8BE11F4CBEEFFD84595EDC5DE2847E23A97EE7BB340BED0, benign, 2015-06-23 11:19:48,0.0,0.0,2016-02-09 06:15:41,2016
792F339FF31FF3947EA08FD5EF3FB9F8DFE8E6BDF1BBD9B5469D0BCFD8F7CDD7, benign, 2014-09-01 19:01:30,0.0,0.0,2016-02-09 06:17:40,2016
FD2A33AD488144D9CA7815E33D89063B17FA053A22CF3843CE5558117EBB5386, benign, 2015-11-13 19:06:18,0.0,0.0,2016-02-09 06:46:30,2016
FCF0A358CF84895CC552716757356CBE500113338BCB392F90C8A5569FB03B72, benign, 2014-10-01 17:22:46,0.0,0.0,2016-02-09 07:18:09,2016
A5B9558FF640D6E945FF8D8286AA7BE2C99406C4C68F87B32BA6ED4C5FBDDAA0, benign, 2015-03-06 21:40:52,0.0,0.0,2016-02-09 07:26:52,2016
1145ADB5FAFC956F6BA82016852A2542986AC7361EC612CDA8035BCD383B7535, benign, 2015-03-13 11:25:50,0.0,0.0,2016-02-09 07:32:22,2016
42EC2F8A6FD76D4C98AA176C8CA40FB26BFC63275792EC2B1E2F797B989C16D7, benign, 2015-11-14 11:51:38,0.0,0.0,2016-02-09 07:44:16,2016
7462D453F004A89AED34B3B34FB7B47465212F1543916847A53C36797CB38DED, benign, 2014-07-09 07:29:08,0.0,0.0,2016-02-09 08:01:50,2016
217816E87F71897D84815E17FCE9C7B12D61CA87D2DFCF07E4FBCA6262B13EAA, benign, 2015-02-17 02:45:06,0.0,0.0,2016-02-09 08:05:44,2016
0060F0188DF1C208BA0EBDE0D9DBEF10C884E0483ACA3C0AC7300717777ED5FD, benign, 2015-10-19 01:29:26,0.0,0.0,2016-02-09 08:09:56,2016
72ADA99DF784FD29308258077B858C3F79B91B77F1DA0EA23010E1F40C1122E5, benign, 2015-12-27 22:17:44,0.0,0.0,2016-02-09 08:19:05,2016
04623C58C7EC3CA297C5FAA7217948DF833AE35F663B59ED573B40C9E6C580BA, benign, 2015-12-24 14:32:22,0.0,0.0,2016-02-09 08:21:56,2016
86332C006E872E13F99ACFDD95CE08899AFF12CC954C4B2C6A64DF8627FF93A0, benign, 2015-01-08 10:08:44,0.0,0.0,2016-02-09 09:04:17,2016
7A1C15B224DBBBDD288F9E543D840CC9BD7349163F15DEE9AFB3D5CCD253BC77, benign, 2015-09-12 12:41:22,0.0,0.0,2016-02-09 09:40:06,2016
C1F5B058776C7B7F7D52B81F41427F843DD95E81525C342E1195404970E9033A, benign, 2014-12-02 10:35:36,0.0,0.0,2016-02-09 09:44:04,2016
079C2B1621BA88E53A24B2A094281D8E850C91932E48E82D148681D3B8DCED67, benign, 2014-09-25 22:33:32,0.0,0.0,2016-02-09 09:57:44,2016
0924B350C4D503D40C2D356F11798B7DAD0FB9DF33333D2C4828A8786F4AFFAB, benign, 2015-06-30 10:04:10,0.0,0.0,2016-02-09 10:01:35,2016
DEDE6E6C492A38D2450B3F192DAC1609A9924FED79FED75D8320C78F246299EA, benign, 2014-06-04 16:58:02,0.0,0.0,2016-02-09 10:21:28,2016
05A6BC4D8AC9412AFE92E2AA3111792F930332473F2BBC0E7E251A21D9CA2EC6, benign, 2015-05-24 15:56:54,0.0,0.0,2016-02-09 10:33:57,2016
4B0EF1FABB1054F449B47ACA4E68CBFD6FE67C381C00FFB503AF1473EEB49D76, benign, 2015-10-07 23:54:40,0.0,0.0,2016-02-09 10:37:11,2016
FF83A19599734C340D6E243D8948C506E8C29FCFD6471BE9F554B314F75EEB8D, benign, 2014-10-24 16:30:10,0.0,0.0,2016-02-09 11:05:21,2016
025DAEEEE16AC28B17D18CFDE67F9AE1744BD1FA21AFBDC189A5EF0BD5C5FE03, benign, 2015-10-05 18:16:02,0.0,0.0,2016-02-09 11:21:02,2016
157C2E37710E0D87EA8B9F147437B1F92E0C2D61A9D0A8427F850E1F7D72927F, revmob, 2015-05-14 08:10:16,1.0,4.0,2016-02-09 11:35:11,2016
20E1C68DD5B3D68FF0EF4690FD44326DD0108390541AE7D0E0DB004C0BCF0E2B, morepaks, 2015-02-04 20:26:44,1.0,7.0,2016-02-09 11:44:27,2016
06369B4352390C9628791496AC34B3FA8B57B76F3F36C3D17C65D463325C9F6A, benign, 2014-10-29 07:31:02,0.0,0.0,2016-02-09 12:26:36,2016
EE8569710ABB960DFFE8897978D08E446B5E407ED7C1EB367D0B0703ADE8058B, benign, 2014-10-29 09:28:38,0.0,0.0,2016-02-09 12:26:55,2016
053D2A46F82D57D657398D753478CB6E8BC2A6BF60825D3D83C352F834D35383, benign, 2015-03-03 17:27:24,0.0,0.0,2016-02-09 12:32:00,2016
573916F5D4016A4889D689840E4AA30EA3974ADDE1AE460349C0D06674CC0217, benign, 2014-07-12 18:18:06,0.0,0.0,2016-02-09 12:36:52,2016
0278FB60551633083DFDBCD9325C5F3419BA65A8F16723E9AE990E5F9B9E7868, benign, 2014-08-22 18:40:10,0.0,0.0,2016-02-09 13:14:58,2016
30FE1C5E3254B6053F846316F2FD80B0E615E8CC20F9AC5351B1FC620C3AF5E3, kuguo, 2015-12-18 09:50:26,1.0,8.0,2016-02-09 13:21:40,2016
0132827C41EA2E9859FBBA5A9D17E9C7C24CAC05769AB289EEC459999098AA4C, benign, 2014-09-22 10:50:56,0.0,0.0,2016-02-09 13:25:57,2016
03F909188726E1B2543C66AADD75447B4EEAF5A773414FB0A870F5D90D6E7176, benign, 2014-08-15 16:52:00,0.0,0.0,2016-02-09 13:26:23,2016
D6E8DFA5A4807C9EE20E2B572DEE977287F159F46D7CFA7D6D8E7A6492BE1DAE, benign, 2014-12-01 23:51:02,0.0,0.0,2016-02-09 14:02:37,2016
E916BA1384F9B6CB6EF6CB226FB929DE79AD32C4EB5249016571F61C4236CA61, adend, 2015-01-15 14:16:46,1.0,10.0,2016-02-09 16:27:27,2016
01C15874B3A9A0A47ECB41857163EEE1527212263D7B0C77EE7D6B692E217BD3, benign, 2014-12-03 00:36:20,0.0,0.0,2016-02-09 16:57:29,2016
B776B27D9E1E1647A5A56DECE6C0EC906DA2FC60E260B36DE389A1C46F71FA34, benign, 2015-11-11 20:38:06,0.0,0.0,2016-02-09 17:48:28,2016
1364856FDE8000E17B2409CDC9AA1B230BB19A832F68649123356FF253A23927, benign, 2015-01-29 15:08:34,0.0,0.0,2016-02-09 17:48:36,2016
956AE918DB9D88441297140478ADF172AEFCCC679144A71C8CC8B5A503595F22, benign, 2015-09-10 03:41:32,0.0,0.0,2016-02-09 17:49:28,2016
004DC346F578202D43A1D5BE7ED992CB4DD00821A58BAAD2004667C8E1B7AC1D, benign, 2015-09-09 17:57:34,0.0,0.0,2016-02-09 18:06:03,2016
FED8E492EBE98E58AAC9EA540C7DB08074656C475953035A9D3407E23296A327, benign, 2015-09-04 17:33:48,0.0,0.0,2016-02-09 18:11:34,2016
A62D1269B1EBC42E6A2C3D98F35938CB9CBDC168867058BB78EB9490F01169F6, benign, 2014-05-29 16:12:08,0.0,0.0,2016-02-09 18:25:49,2016
CC16C00DE0CAB3EE0C4D5BFE08F9E36F8B8116344F070078371206D140F42351, benign, 2015-07-15 09:55:28,0.0,0.0,2016-02-09 18:28:51,2016
46C39DC72E7A60DCA50572266F1CFAC2132242EFB668CC647A8E26675EFC5E97, benign, 2015-02-10 07:55:52,0.0,0.0,2016-02-09 18:29:11,2016
E4449B08BAFA6384D495537E392ABB7063CDBDFA9AFDBD16DF7E116FB9C13012, benign, 2015-08-16 19:12:54,0.0,0.0,2016-02-09 18:38:27,2016
D6AB9077D56878F77610F4E0D8BC486E039F7F629CF851C2AF9ABC6E9FF93514, benign, 2014-11-12 20:54:38,0.0,0.0,2016-02-09 18:55:20,2016
